"","City","Zipcode","County","State","City_Latitude","City_Longitude","geometry"
"1","Abington","02351","Plymouth","MA",42.12,-70.96,list(list(c(-71.002152, -70.98127, -70.977437, -70.970875, -70.954645, -70.948963, -70.940768, -70.934629, -70.931487, -70.927704, -70.922691, -70.915908, -70.926853, -70.946731, -70.950236, -70.958952, -70.975387, -70.975002, -70.975835, -70.97525, -70.975072, -70.976741, -70.976725, -70.977875, -70.977392, -70.978105, -70.980663, -70.980818, -70.978774, -70.979117, -70.998594, -70.999741, -71.001162, -71.001974, -71.002152, 42.127304, 42.135511, 42.137011, 42.13958, 42.145939, 42.148156, 42.151365, 
42.128347, 42.116549, 42.112562, 42.107277, 42.100123, 42.098145, 42.094552, 42.09371, 42.091544, 42.087496, 42.087995, 42.089478, 42.090694, 42.096229, 42.100603, 42.102659, 42.104768, 42.105564, 42.107761, 42.109255, 42.111182, 42.113397, 42.114077, 42.111636, 42.116565, 42.122908, 42.126526, 42.127304)))
"2","Acton","01720","Middlesex","MA",42.49,-71.44,list(list(c(-71.492005, -71.481996, -71.473813, -71.473528, -71.443939, -71.434718, -71.428535, -71.423794, -71.399515, -71.397941, -71.391563, -71.384957, -71.393882, -71.408132, -71.408455, -71.41495, -71.417369, -71.417622, -71.430389, -71.435216, -71.452606, -71.453841, -71.464349, -71.48807, -71.498546, -71.492005, 42.473297, 42.487854, 42.499764, 42.500177, 42.509059, 42.522486, 42.528804, 42.526189, 42.534015, 42.526277, 42.50682, 42.504466, 42.491215, 42.470036, 42.469552, 42.459898, 42.456302, 
42.455926, 42.436937, 42.438831, 42.445678, 42.446161, 42.4503, 42.459658, 42.463775, 42.473297)))
"3","Amesbury","01913","Essex","MA",42.85,-70.95,list(list(c(-70.9974413286187, -70.9972385147257, -70.9747244419216, -70.9665, -70.9556609326778, -70.949199, -70.931699, -70.930799, -70.9305645786504, -70.927629, -70.914899, -70.914886, -70.9145991974291, -70.909376, -70.904846, -70.902629, -70.899832, -70.900041, -70.904198, -70.906692, -70.908311, -70.91179, -70.913775, -70.914778, -70.915689, -70.917638, -70.920842, -70.923302, -70.925222, -70.927921, -70.931461, -70.933888, -70.940294, -70.945752, -70.957867, -70.961458, -70.965749, -70.96918, 
-70.974762, -70.976695, -70.979793, -70.986488, -71.0046387450972, -70.9974413286187, 42.8642546194908, 42.864285652358, 42.8677305654314, 42.868989, 42.8734371462336, 42.876089, 42.884189, 42.884589, 42.884643501115, 42.885326, 42.886589, 42.886564, 42.8865631953055, 42.872619, 42.860615, 42.854743, 42.847386, 42.846764, 42.83389, 42.833714, 42.833645, 42.83451, 42.836256, 42.839281, 42.840669, 42.841283, 42.841039, 42.839904, 42.83846, 42.835466, 42.832189, 42.828017, 42.822548, 42.82068, 42.819714, 
42.819894, 42.821016, 42.822496, 42.834325, 42.838374, 42.844862, 42.849827, 42.8631533316724, 42.8642546194908)))
"4","Andover","01810","Essex","MA",42.65,-71.17,list(list(c(-71.254966, -71.251716, -71.250112, -71.244172, -71.24249, -71.240397, -71.238179, -71.238032, -71.237731, -71.236964, -71.235607, -71.231518, -71.229367, -71.227721, -71.226074, -71.225402, -71.224807, -71.221174, -71.219821, -71.218173, -71.214948, -71.209942, -71.203418, -71.195366, -71.191959, -71.188862, -71.186065, -71.185511, -71.172533, -71.165722, -71.151213, -71.149998, -71.134538, -71.134452, -71.128827, -71.127504, -71.126835, -71.118756, -71.093256, -71.076167, -71.089365, 
-71.110996, -71.12136, -71.135456, -71.141203, -71.143197, -71.145942, -71.148653, -71.154419, -71.156564, -71.158617, -71.159517, -71.160667, -71.163909, -71.164879, -71.181349, -71.182023, -71.177495, -71.178388, -71.176116, -71.17296, -71.171758, -71.175996, -71.176213, -71.198951, -71.229261, -71.239065, -71.256188, -71.254966, 42.657775, 42.660332, 42.660987, 42.661514, 42.662346, 42.66673, 42.669419, 42.66954, 42.66979, 42.670298, 42.671162, 42.67561, 42.6782, 42.6809, 42.684432, 42.686771, 
42.69343, 42.698496, 42.699806, 42.70063, 42.701261, 42.70062, 42.699076, 42.698475, 42.697749, 42.696268, 42.679342, 42.67592, 42.678081, 42.679245, 42.681707, 42.681351, 42.676813, 42.676778, 42.67445, 42.672689, 42.671815, 42.661023, 42.626984, 42.604136, 42.603007, 42.601164, 42.60028, 42.599116, 42.603207, 42.604039, 42.608335, 42.613168, 42.615268, 42.614977, 42.612948, 42.607659, 42.605318, 42.601852, 42.598021, 42.608373, 42.608431, 42.608958, 42.610799, 42.614611, 42.615012, 42.616545, 42.618621, 
42.618724, 42.629652, 42.644207, 42.648915, 42.657145, 42.657775)))
"5","Arlington","02474","Middlesex","MA",42.42,-71.16,list(list(c(-71.199907, -71.195676, -71.192829, -71.19264, -71.191548, -71.189405, -71.184768, -71.182277, -71.173708, -71.164854, -71.155677, -71.149886, -71.146784, -71.145997, -71.142757, -71.14292, -71.142855, -71.141544, -71.14109, -71.140084, -71.138361, -71.133106, -71.132435, -71.132517, -71.132887, -71.132396, -71.133869, -71.134528, -71.134514, -71.134921, -71.136253, -71.140372, -71.141436, -71.142803, -71.143557, -71.143593, -71.152245, -71.155539, -71.156389, -71.157473, -71.164054, 
-71.163925, -71.174424, -71.177705, -71.181634, -71.183712, -71.184547, -71.194291, -71.194492, -71.194521, -71.195297, -71.194257, -71.202612, -71.199907, 42.417703, 42.42206, 42.424782, 42.424963, 42.426058, 42.428307, 42.433275, 42.436279, 42.436137, 42.43599, 42.435833, 42.43584, 42.425262, 42.423735, 42.42193, 42.42058, 42.419537, 42.418384, 42.417674, 42.416432, 42.41549, 42.415392, 42.415216, 42.414573, 42.411973, 42.40897, 42.407042, 42.405813, 42.404167, 42.402562, 42.401071, 42.399831, 
42.398959, 42.397878, 42.397428, 42.397412, 42.400816, 42.402095, 42.402527, 42.402434, 42.405463, 42.405715, 42.40937, 42.410212, 42.410882, 42.411374, 42.411646, 42.415321, 42.41499, 42.414937, 42.415172, 42.41339, 42.414826, 42.417703)))
"6","Ashby","01431","Middlesex","MA",42.67,-71.84,list(list(c(-71.89877002948, -71.8238024745524, -71.8053900684015, -71.7725568791756, -71.774363, -71.775755, -71.775325, -71.794186, -71.844843, -71.858483, -71.856814, -71.856393, -71.857757, -71.863754, -71.865751, -71.869778, -71.87745, -71.897103, -71.89877002948, 42.7114218822193, 42.7093952338362, 42.7088974788648, 42.708009877156, 42.672228, 42.64423, 42.636663, 42.637025, 42.637985, 42.633815, 42.660836, 42.667643, 42.674982, 42.679551, 42.684111, 42.683647, 42.689286, 42.703728, 42.7114218822193
)))
"7","Ashland","01721","Middlesex","MA",42.26,-71.47,list(list(c(-71.522178, -71.518221, -71.513882, -71.51054, -71.510226, -71.508985, -71.506478, -71.505928, -71.505882, -71.499575, -71.499015, -71.497046, -71.491426, -71.460859, -71.445672, -71.444617, -71.431129, -71.429273, -71.423733, -71.421482, -71.419298, -71.418303, -71.420075, -71.431492, -71.44606, -71.45856, -71.46711, -71.475359, -71.486273, -71.486111, -71.486001, -71.513221, -71.522757, -71.522178, 42.266454, 42.267715, 42.267585, 42.266227, 42.265518, 42.264486, 42.264276, 42.266578, 
42.272938, 42.284992, 42.286062, 42.289829, 42.288162, 42.279096, 42.271136, 42.270588, 42.263503, 42.262535, 42.259623, 42.258433, 42.257281, 42.246504, 42.238123, 42.236356, 42.234068, 42.23211, 42.230773, 42.229485, 42.232209, 42.241332, 42.24696, 42.253068, 42.255207, 42.266454)))
"8","Attleborough","02703","Bristol","MA",41.94,-71.29,list(list(c(-71.3817, -71.3817, -71.3817, -71.3817, -71.3817, -71.37285, -71.35305, -71.352805, -71.352361, -71.340355, -71.335958, -71.332715, -71.307858, -71.296414, -71.291074, -71.268739, -71.260361, -71.259289, -71.255588, -71.243383, -71.237109, -71.235636, -71.208162, -71.222494, -71.255509, -71.268505, -71.300719, -71.312177, -71.32171, -71.325552, -71.338787, -71.3387624937221, -71.3397631896385, -71.3458749094161, -71.3490536354034, -71.352699, -71.3545188256255, -71.354699, -71.362499, 
-71.364699, -71.365399, -71.370999, -71.3711903265602, -71.373799, -71.3763523440612, -71.3764963977197, -71.3766, -71.3815293543911, -71.3817, -71.3817, 41.8937517472528, 41.897062, 41.903598, 41.9146596532258, 41.914816, 41.919718, 41.931029, 41.931168, 41.931421, 41.93828, 41.940786, 41.943033, 41.960247, 41.968163, 41.971861, 41.9873, 41.975674, 41.974216, 41.969465, 41.953845, 41.945848, 41.943956, 41.908852, 41.912244, 41.908628, 41.907196, 41.903661, 41.902136, 41.90087, 41.900356, 41.898593, 
41.8983911691788, 41.8982696647821, 41.8975275803866, 41.8971416197996, 41.896699, 41.8965170174374, 41.896499, 41.895599, 41.895399, 41.895299, 41.894599, 41.8945853338171, 41.894399, 41.8940343667888, 41.8940137950418, 41.893999, 41.8932257679386, 41.893199, 41.8937517472528)))
"9","Avon","02322","Norfolk","MA",42.13,-71.05,list(list(c(-71.070944, -71.065038, -71.063846, -71.056511, -71.053927, -71.04007, -71.035093, -71.02721, -71.027449, -71.027576, -71.027521, -71.026953, -71.021859, -71.025534, -71.034188, -71.041056, -71.044305, -71.057766, -71.061256, -71.060335, -71.067653, -71.068326, -71.070944, 42.132181, 42.138722, 42.140473, 42.153815, 42.151195, 42.13717, 42.135634, 42.132939, 42.129567, 42.127596, 42.126415, 42.123734, 42.118745, 42.117293, 42.113872, 42.111169, 42.109878, 42.10457, 42.103194, 42.106962, 
42.124282, 42.125874, 42.132181)))
"10","Ayer","01432","Middlesex","MA",42.56,-71.57,list(list(c(-71.615548, -71.611476, -71.610834, -71.612509, -71.6114, -71.609027, -71.60861, -71.606626, -71.611257, -71.612481, -71.614125, -71.615964, -71.614672, -71.612924, -71.6096, -71.609943, -71.609192, -71.607257, -71.602362, -71.600847, -71.586244, -71.563178, -71.511459, -71.520892, -71.523187, -71.52788, -71.532379, -71.533031, -71.542323, -71.53878, -71.556019, -71.57541, -71.57794, -71.580287, -71.588559, -71.591124, -71.593012, -71.593189, -71.594624, -71.60229, -71.607852, -71.619927, 
-71.615548, 42.553645, 42.55384, 42.554759, 42.558921, 42.561738, 42.563975, 42.565456, 42.566316, 42.568379, 42.571841, 42.572115, 42.574931, 42.575092, 42.577022, 42.578115, 42.57978, 42.581215, 42.582938, 42.58202, 42.582998, 42.580783, 42.577281, 42.569386, 42.564311, 42.559826, 42.556226, 42.553829, 42.55273, 42.550334, 42.54303, 42.546119, 42.549593, 42.550046, 42.550467, 42.546295, 42.544504, 42.543895, 42.543834, 42.543378, 42.545204, 42.54538, 42.552502, 42.553645)))
"11","Bedford","01730","Middlesex","MA",42.5,-71.28,list(list(c(-71.320806, -71.318488, -71.317214, -71.316987, -71.319303, -71.318585, -71.318305, -71.317538, -71.317708, -71.316606, -71.31409, -71.307871, -71.306233, -71.306904, -71.306699, -71.304127, -71.303508, -71.283478, -71.281051, -71.278107, -71.265803, -71.264098, -71.258233, -71.254572, -71.25249, -71.250142, -71.24949, -71.242576, -71.241441, -71.240056, -71.236924, -71.233544, -71.231897, -71.232084, -71.237348, -71.240906, -71.244177, -71.251986, -71.256693, -71.261515, -71.262424, 
-71.26331, -71.264787, -71.265314, -71.267654, -71.272695, -71.277889, -71.280121, -71.280354, -71.280584, -71.28184, -71.28294, -71.287468, -71.289676, -71.29872, -71.300818, -71.301868, -71.303804, -71.306552, -71.309465, -71.313768, -71.316947, -71.318562, -71.318636, -71.321268, -71.320806, 42.482184, 42.482673, 42.483561, 42.484181, 42.486289, 42.491157, 42.498194, 42.502425, 42.504796, 42.507091, 42.509086, 42.513686, 42.514564, 42.517492, 42.520593, 42.519954, 42.520069, 42.525674, 42.526348, 
42.526713, 42.524373, 42.524081, 42.524017, 42.522593, 42.524078, 42.52573, 42.525244, 42.51994, 42.520692, 42.519716, 42.511491, 42.508693, 42.506367, 42.506029, 42.496457, 42.490013, 42.488539, 42.485015, 42.478456, 42.476246, 42.474903, 42.473591, 42.471408, 42.470601, 42.467162, 42.459704, 42.46071, 42.460059, 42.460047, 42.459994, 42.45964, 42.461171, 42.464539, 42.466182, 42.472909, 42.473652, 42.473266, 42.47444, 42.474427, 42.476404, 42.474182, 42.476682, 42.478538, 42.478622, 42.480515, 
42.482184)))
"12","Bellingham","02019","Norfolk","MA",42.08,-71.47,list(list(c(-71.503078, -71.500384, -71.501551, -71.501393, -71.495757, -71.489881, -71.478522, -71.470898, -71.444681, -71.442462, -71.441426, -71.442529, -71.441959, -71.442552, -71.444012, -71.446409, -71.44659, -71.451928, -71.453698, -71.455274, -71.455872, -71.45496, -71.454945, -71.454857, -71.454754, -71.455904, -71.4581035191943, -71.4581166451263, -71.483712882957, -71.4837831179649, -71.4913542802411, -71.498258301062, -71.498167, -71.497901, -71.49826, -71.498262, -71.498306, -71.498287, 
